Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage
81;  153;  19.818653;  0.234456;  130;  16.839378;  18;  2.331606;  5;  0.647668;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
82;  156;  20.207254;  0.246114;  126;  16.321244;  26;  3.367876;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
83;  169;  21.891192;  0.277202;  130;  16.839378;  33;  4.274611;  6;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
84;  147;  19.041451;  0.234456;  119;  15.414508;  22;  2.849741;  6;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
85;  152;  19.689119;  0.239637;  125;  16.191710;  22;  2.849741;  4;  0.518135;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
86;  170;  22.020725;  0.278497;  133;  17.227979;  29;  3.756477;  8;  1.036269;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
87;  165;  21.373057;  0.259067;  134;  17.357513;  28;  3.626943;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
88;  180;  23.316062;  0.294041;  141;  18.264249;  32;  4.145078;  6;  0.777202;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
89;  175;  22.668394;  0.277202;  140;  18.134715;  31;  4.015544;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
90;  167;  21.632124;  0.270725;  128;  16.580311;  36;  4.663212;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
91;  179;  23.186528;  0.275907;  148;  19.170984;  29;  3.756477;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
92;  173;  22.409326;  0.272021;  142;  18.393782;  25;  3.238342;  6;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
93;  167;  21.632124;  0.264249;  137;  17.746114;  24;  3.108808;  5;  0.647668;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
94;  168;  21.761658;  0.264249;  136;  17.616580;  29;  3.756477;  2;  0.259067;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
95;  160;  20.725389;  0.244819;  137;  17.746114;  18;  2.331606;  4;  0.518135;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
96;  174;  22.538860;  0.270725;  145;  18.782383;  26;  3.367876;  1;  0.129534;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
97;  179;  23.186528;  0.273316;  153;  19.818653;  23;  2.979275;  0;  0.000000;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
98;  176;  22.797927;  0.264249;  151;  19.559585;  22;  2.849741;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
99;  171;  22.150259;  0.270725;  140;  18.134715;  25;  3.238342;  5;  0.647668;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
100;  176;  22.797927;  0.275907;  143;  18.523316;  29;  3.756477;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
101;  182;  23.575130;  0.283679;  149;  19.300518;  29;  3.756477;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
102;  170;  22.020725;  0.262953;  139;  18.005181;  29;  3.756477;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
103;  159;  20.595855;  0.248705;  130;  16.839378;  25;  3.238342;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
104;  167;  21.632124;  0.261658;  137;  17.746114;  25;  3.238342;  5;  0.647668;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
105;  184;  23.834197;  0.290155;  151;  19.559585;  28;  3.626943;  4;  0.518135;  0;  0.000000;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
106;  174;  22.538860;  0.274611;  140;  18.134715;  30;  3.886010;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
107;  174;  22.538860;  0.277202;  138;  17.875648;  32;  4.145078;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
108;  181;  23.445596;  0.297927;  141;  18.264249;  31;  4.015544;  9;  1.165803;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
109;  181;  23.445596;  0.278497;  149;  19.300518;  30;  3.886010;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
110;  176;  22.797927;  0.278497;  140;  18.134715;  33;  4.274611;  3;  0.388601;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
111;  186;  24.093264;  0.300518;  144;  18.652850;  38;  4.922280;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
112;  165;  21.373057;  0.274611;  127;  16.450777;  32;  4.145078;  4;  0.518135;  1;  0.129534;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
113;  176;  22.797927;  0.287565;  137;  17.746114;  33;  4.274611;  5;  0.647668;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
114;  181;  23.445596;  0.287565;  146;  18.911917;  29;  3.756477;  6;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
115;  174;  22.538860;  0.264249;  146;  18.911917;  26;  3.367876;  2;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
116;  190;  24.611399;  0.301813;  152;  19.689119;  33;  4.274611;  5;  0.647668;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
117;  170;  22.020725;  0.260363;  143;  18.523316;  23;  2.979275;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
118;  190;  24.611399;  0.301813;  156;  20.207254;  26;  3.367876;  7;  0.906736;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
119;  175;  22.668394;  0.273316;  143;  18.523316;  28;  3.626943;  4;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
120;  174;  22.538860;  0.277202;  140;  18.134715;  29;  3.756477;  4;  0.518135;  1;  0.129534;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
