Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage;  13 OM Count;  13 OM Percentage;  14 OM Count;  14 OM Percentage;  15 OM Count;  15 OM Percentage;  16 OM Count;  16 OM Percentage;  17 OM Count;  17 OM Percentage;  18 OM Count;  18 OM Percentage;  19 OM Count;  19 OM Percentage;  20 OM Count;  20 OM Percentage
60;  1521;  98.894668;  7.146944;  32;  2.080624;  54;  3.511053;  91;  5.916775;  114;  7.412224;  150;  9.752926;  208;  13.524057;  202;  13.133940;  163;  10.598179;  141;  9.167750;  122;  7.932380;  110;  7.152146;  66;  4.291287;  44;  2.860858;  17;  1.105332;  6;  0.390117;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
61;  1521;  98.894668;  7.106632;  33;  2.145644;  66;  4.291287;  88;  5.721717;  106;  6.892068;  167;  10.858257;  195;  12.678804;  194;  12.613784;  162;  10.533160;  152;  9.882965;  125;  8.127438;  94;  6.111834;  75;  4.876463;  42;  2.730819;  14;  0.910273;  5;  0.325098;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
62;  1523;  99.024707;  7.104031;  32;  2.080624;  62;  4.031209;  88;  5.721717;  127;  8.257477;  154;  10.013004;  198;  12.873862;  180;  11.703511;  157;  10.208062;  179;  11.638492;  123;  7.997399;  92;  5.981795;  68;  4.421326;  37;  2.405722;  17;  1.105332;  8;  0.520156;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
63;  1521;  98.894668;  7.128739;  28;  1.820546;  64;  4.161248;  81;  5.266580;  130;  8.452536;  158;  10.273082;  185;  12.028609;  185;  12.028609;  176;  11.443433;  150;  9.752926;  127;  8.257477;  109;  7.087126;  68;  4.421326;  39;  2.535761;  16;  1.040312;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
64;  1521;  98.894668;  7.020806;  29;  1.885566;  73;  4.746424;  86;  5.591678;  111;  7.217165;  190;  12.353706;  171;  11.118336;  200;  13.003901;  171;  11.118336;  150;  9.752926;  118;  7.672302;  110;  7.152146;  55;  3.576073;  31;  2.015605;  18;  1.170351;  6;  0.390117;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
65;  1522;  98.959688;  7.089727;  37;  2.405722;  60;  3.901170;  76;  4.941482;  126;  8.192458;  158;  10.273082;  194;  12.613784;  195;  12.678804;  179;  11.638492;  140;  9.102731;  126;  8.192458;  112;  7.282185;  64;  4.161248;  31;  2.015605;  19;  1.235371;  5;  0.325098;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
66;  1521;  98.894668;  7.068921;  31;  2.015605;  67;  4.356307;  89;  5.786736;  127;  8.257477;  152;  9.882965;  194;  12.613784;  181;  11.768531;  188;  12.223667;  142;  9.232770;  118;  7.672302;  100;  6.501951;  71;  4.616385;  36;  2.340702;  17;  1.105332;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
67;  1520;  98.829649;  7.074122;  29;  1.885566;  66;  4.291287;  83;  5.396619;  127;  8.257477;  168;  10.923277;  181;  11.768531;  194;  12.613784;  162;  10.533160;  151;  9.817945;  133;  8.647594;  110;  7.152146;  55;  3.576073;  35;  2.275683;  22;  1.430429;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
68;  1521;  98.894668;  7.127438;  36;  2.340702;  51;  3.315995;  83;  5.396619;  133;  8.647594;  159;  10.338101;  182;  11.833550;  194;  12.613784;  169;  10.988296;  150;  9.752926;  144;  9.362809;  86;  5.591678;  69;  4.486346;  42;  2.730819;  14;  0.910273;  4;  0.260078;  5;  0.325098;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
69;  1517;  98.634590;  7.117035;  28;  1.820546;  62;  4.031209;  85;  5.526658;  121;  7.867360;  162;  10.533160;  201;  13.068921;  173;  11.248375;  180;  11.703511;  144;  9.362809;  119;  7.737321;  110;  7.152146;  63;  4.096229;  41;  2.665800;  20;  1.300390;  6;  0.390117;  1;  0.065020;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
70;  1522;  98.959688;  7.098830;  34;  2.210663;  58;  3.771131;  96;  6.241873;  119;  7.737321;  170;  11.053316;  174;  11.313394;  186;  12.093628;  179;  11.638492;  144;  9.362809;  130;  8.452536;  106;  6.892068;  60;  3.901170;  43;  2.795839;  15;  0.975293;  5;  0.325098;  1;  0.065020;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000
71;  1520;  98.829649;  7.048114;  28;  1.820546;  59;  3.836151;  93;  6.046814;  118;  7.672302;  179;  11.638492;  188;  12.223667;  191;  12.418726;  171;  11.118336;  138;  8.972692;  133;  8.647594;  104;  6.762029;  61;  3.966190;  39;  2.535761;  12;  0.780234;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
72;  1522;  98.959688;  7.148244;  29;  1.885566;  59;  3.836151;  86;  5.591678;  128;  8.322497;  164;  10.663199;  183;  11.898570;  183;  11.898570;  177;  11.508453;  154;  10.013004;  113;  7.347204;  112;  7.282185;  66;  4.291287;  42;  2.730819;  17;  1.105332;  6;  0.390117;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
73;  1524;  99.089727;  7.117035;  30;  1.950585;  60;  3.901170;  101;  6.566970;  117;  7.607282;  155;  10.078023;  189;  12.288687;  199;  12.938882;  153;  9.947984;  155;  10.078023;  135;  8.777633;  108;  7.022107;  52;  3.381014;  48;  3.120936;  14;  0.910273;  7;  0.455137;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
74;  1520;  98.829649;  7.152146;  31;  2.015605;  66;  4.291287;  83;  5.396619;  116;  7.542263;  151;  9.817945;  193;  12.548765;  196;  12.743823;  190;  12.353706;  121;  7.867360;  131;  8.517555;  101;  6.566970;  68;  4.421326;  43;  2.795839;  19;  1.235371;  8;  0.520156;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
75;  1520;  98.829649;  7.152146;  30;  1.950585;  60;  3.901170;  82;  5.331599;  131;  8.517555;  142;  9.232770;  197;  12.808843;  193;  12.548765;  171;  11.118336;  142;  9.232770;  138;  8.972692;  100;  6.501951;  67;  4.356307;  44;  2.860858;  12;  0.780234;  9;  0.585176;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
76;  1521;  98.894668;  7.137841;  26;  1.690507;  65;  4.226268;  93;  6.046814;  117;  7.607282;  163;  10.598179;  175;  11.378414;  195;  12.678804;  166;  10.793238;  156;  10.143043;  135;  8.777633;  104;  6.762029;  61;  3.966190;  37;  2.405722;  18;  1.170351;  6;  0.390117;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
77;  1522;  98.959688;  7.153446;  31;  2.015605;  56;  3.641092;  90;  5.851756;  140;  9.102731;  141;  9.167750;  179;  11.638492;  187;  12.158648;  175;  11.378414;  155;  10.078023;  143;  9.297789;  98;  6.371912;  57;  3.706112;  42;  2.730819;  18;  1.170351;  6;  0.390117;  3;  0.195059;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000
78;  1518;  98.699610;  7.100130;  26;  1.690507;  66;  4.291287;  79;  5.136541;  141;  9.167750;  157;  10.208062;  171;  11.118336;  204;  13.263979;  160;  10.403121;  151;  9.817945;  146;  9.492848;  88;  5.721717;  62;  4.031209;  35;  2.275683;  27;  1.755527;  2;  0.130039;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
79;  1519;  98.764629;  7.178153;  29;  1.885566;  67;  4.356307;  87;  5.656697;  117;  7.607282;  146;  9.492848;  185;  12.028609;  190;  12.353706;  166;  10.793238;  157;  10.208062;  137;  8.907672;  105;  6.827048;  56;  3.641092;  43;  2.795839;  29;  1.885566;  5;  0.325098;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
80;  1518;  98.699610;  7.178153;  31;  2.015605;  54;  3.511053;  90;  5.851756;  126;  8.192458;  156;  10.143043;  181;  11.768531;  185;  12.028609;  164;  10.663199;  143;  9.297789;  148;  9.622887;  107;  6.957087;  65;  4.226268;  34;  2.210663;  26;  1.690507;  5;  0.325098;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
81;  1520;  98.829649;  7.161248;  32;  2.080624;  56;  3.641092;  94;  6.111834;  115;  7.477243;  164;  10.663199;  164;  10.663199;  209;  13.589077;  174;  11.313394;  140;  9.102731;  130;  8.452536;  104;  6.762029;  75;  4.876463;  32;  2.080624;  21;  1.365410;  6;  0.390117;  3;  0.195059;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
82;  1519;  98.764629;  7.149545;  32;  2.080624;  59;  3.836151;  82;  5.331599;  113;  7.347204;  159;  10.338101;  197;  12.808843;  188;  12.223667;  184;  11.963589;  146;  9.492848;  120;  7.802341;  109;  7.087126;  62;  4.031209;  37;  2.405722;  23;  1.495449;  5;  0.325098;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
83;  1518;  98.699610;  7.169051;  23;  1.495449;  67;  4.356307;  89;  5.786736;  105;  6.827048;  164;  10.663199;  196;  12.743823;  177;  11.508453;  187;  12.158648;  133;  8.647594;  143;  9.297789;  96;  6.241873;  76;  4.941482;  30;  1.950585;  18;  1.170351;  11;  0.715215;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
84;  1518;  98.699610;  7.176853;  32;  2.080624;  47;  3.055917;  93;  6.046814;  125;  8.127438;  163;  10.598179;  165;  10.728218;  197;  12.808843;  184;  11.963589;  139;  9.037711;  132;  8.582575;  99;  6.436931;  72;  4.681404;  38;  2.470741;  22;  1.430429;  9;  0.585176;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
85;  1516;  98.569571;  7.145644;  26;  1.690507;  57;  3.706112;  85;  5.526658;  134;  8.712614;  157;  10.208062;  180;  11.703511;  186;  12.093628;  169;  10.988296;  149;  9.687906;  145;  9.427828;  96;  6.241873;  63;  4.096229;  38;  2.470741;  23;  1.495449;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
86;  1517;  98.634590;  7.091027;  28;  1.820546;  59;  3.836151;  87;  5.656697;  130;  8.452536;  162;  10.533160;  185;  12.028609;  189;  12.288687;  164;  10.663199;  147;  9.557867;  134;  8.712614;  101;  6.566970;  77;  5.006502;  37;  2.405722;  12;  0.780234;  3;  0.195059;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
87;  1516;  98.569571;  7.171651;  29;  1.885566;  48;  3.120936;  94;  6.111834;  125;  8.127438;  162;  10.533160;  178;  11.573472;  195;  12.678804;  164;  10.663199;  140;  9.102731;  135;  8.777633;  111;  7.217165;  62;  4.031209;  42;  2.730819;  19;  1.235371;  11;  0.715215;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
88;  1521;  98.894668;  7.135241;  35;  2.275683;  57;  3.706112;  84;  5.461638;  133;  8.647594;  153;  9.947984;  182;  11.833550;  193;  12.548765;  166;  10.793238;  158;  10.273082;  112;  7.282185;  119;  7.737321;  62;  4.031209;  42;  2.730819;  14;  0.910273;  8;  0.520156;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
89;  1519;  98.764629;  7.161248;  25;  1.625488;  67;  4.356307;  82;  5.331599;  123;  7.997399;  175;  11.378414;  177;  11.508453;  186;  12.093628;  162;  10.533160;  133;  8.647594;  155;  10.078023;  92;  5.981795;  69;  4.486346;  42;  2.730819;  19;  1.235371;  9;  0.585176;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
90;  1524;  99.089727;  7.157347;  34;  2.210663;  60;  3.901170;  85;  5.526658;  129;  8.387516;  142;  9.232770;  193;  12.548765;  184;  11.963589;  174;  11.313394;  151;  9.817945;  138;  8.972692;  102;  6.631990;  77;  5.006502;  30;  1.950585;  16;  1.040312;  8;  0.520156;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
91;  1520;  98.829649;  7.097529;  26;  1.690507;  69;  4.486346;  82;  5.331599;  124;  8.062419;  160;  10.403121;  193;  12.548765;  193;  12.548765;  165;  10.728218;  145;  9.427828;  125;  8.127438;  113;  7.347204;  73;  4.746424;  29;  1.885566;  17;  1.105332;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
92;  1521;  98.894668;  7.122237;  26;  1.690507;  65;  4.226268;  84;  5.461638;  147;  9.557867;  148;  9.622887;  168;  10.923277;  186;  12.093628;  176;  11.443433;  163;  10.598179;  126;  8.192458;  112;  7.282185;  61;  3.966190;  30;  1.950585;  17;  1.105332;  11;  0.715215;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
93;  1520;  98.829649;  7.214564;  31;  2.015605;  59;  3.836151;  95;  6.176853;  122;  7.932380;  134;  8.712614;  177;  11.508453;  190;  12.353706;  181;  11.768531;  145;  9.427828;  132;  8.582575;  114;  7.412224;  71;  4.616385;  42;  2.730819;  19;  1.235371;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
94;  1520;  98.829649;  7.146944;  33;  2.145644;  59;  3.836151;  93;  6.046814;  125;  8.127438;  151;  9.817945;  186;  12.093628;  189;  12.288687;  149;  9.687906;  158;  10.273082;  135;  8.777633;  111;  7.217165;  66;  4.291287;  36;  2.340702;  16;  1.040312;  10;  0.650195;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
95;  1516;  98.569571;  7.156047;  22;  1.430429;  69;  4.486346;  82;  5.331599;  143;  9.297789;  146;  9.492848;  168;  10.923277;  195;  12.678804;  159;  10.338101;  157;  10.208062;  143;  9.297789;  91;  5.916775;  62;  4.031209;  49;  3.185956;  24;  1.560468;  4;  0.260078;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
96;  1517;  98.634590;  7.131339;  30;  1.950585;  63;  4.096229;  91;  5.916775;  110;  7.152146;  167;  10.858257;  170;  11.053316;  195;  12.678804;  171;  11.118336;  157;  10.208062;  141;  9.167750;  91;  5.916775;  64;  4.161248;  38;  2.470741;  15;  0.975293;  9;  0.585176;  5;  0.325098;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
97;  1519;  98.764629;  7.133940;  25;  1.625488;  64;  4.161248;  89;  5.786736;  128;  8.322497;  163;  10.598179;  176;  11.443433;  193;  12.548765;  157;  10.208062;  157;  10.208062;  138;  8.972692;  85;  5.526658;  77;  5.006502;  41;  2.665800;  17;  1.105332;  6;  0.390117;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
98;  1519;  98.764629;  7.107932;  28;  1.820546;  57;  3.706112;  97;  6.306892;  113;  7.347204;  156;  10.143043;  181;  11.768531;  215;  13.979194;  158;  10.273082;  155;  10.078023;  139;  9.037711;  96;  6.241873;  63;  4.096229;  42;  2.730819;  16;  1.040312;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
99;  1515;  98.504551;  7.128739;  24;  1.560468;  57;  3.706112;  97;  6.306892;  121;  7.867360;  159;  10.338101;  161;  10.468140;  211;  13.719116;  174;  11.313394;  147;  9.557867;  138;  8.972692;  96;  6.241873;  70;  4.551365;  30;  1.950585;  20;  1.300390;  8;  0.520156;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
100;  1520;  98.829649;  7.123537;  31;  2.015605;  58;  3.771131;  93;  6.046814;  121;  7.867360;  151;  9.817945;  184;  11.963589;  187;  12.158648;  178;  11.573472;  162;  10.533160;  135;  8.777633;  80;  5.201560;  81;  5.266580;  39;  2.535761;  15;  0.975293;  4;  0.260078;  0;  0.000000;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
101;  1520;  98.829649;  7.144343;  31;  2.015605;  61;  3.966190;  91;  5.916775;  108;  7.022107;  152;  9.882965;  186;  12.093628;  207;  13.459038;  168;  10.923277;  167;  10.858257;  122;  7.932380;  84;  5.461638;  84;  5.461638;  32;  2.080624;  18;  1.170351;  6;  0.390117;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
102;  1521;  98.894668;  7.167750;  32;  2.080624;  55;  3.576073;  95;  6.176853;  116;  7.542263;  157;  10.208062;  182;  11.833550;  191;  12.418726;  173;  11.248375;  144;  9.362809;  133;  8.647594;  107;  6.957087;  75;  4.876463;  36;  2.340702;  14;  0.910273;  8;  0.520156;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
103;  1518;  98.699610;  7.176853;  30;  1.950585;  53;  3.446034;  86;  5.591678;  123;  7.997399;  149;  9.687906;  184;  11.963589;  190;  12.353706;  173;  11.248375;  154;  10.013004;  146;  9.492848;  107;  6.957087;  60;  3.901170;  42;  2.730819;  16;  1.040312;  4;  0.260078;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
104;  1516;  98.569571;  7.187256;  20;  1.300390;  63;  4.096229;  91;  5.916775;  112;  7.282185;  142;  9.232770;  197;  12.808843;  171;  11.118336;  186;  12.093628;  168;  10.923277;  148;  9.622887;  87;  5.656697;  71;  4.616385;  40;  2.600780;  13;  0.845254;  5;  0.325098;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
105;  1520;  98.829649;  7.221066;  30;  1.950585;  61;  3.966190;  93;  6.046814;  120;  7.802341;  138;  8.972692;  196;  12.743823;  171;  11.118336;  173;  11.248375;  163;  10.598179;  126;  8.192458;  87;  5.656697;  85;  5.526658;  48;  3.120936;  19;  1.235371;  7;  0.455137;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
106;  1518;  98.699610;  7.185956;  25;  1.625488;  54;  3.511053;  98;  6.371912;  119;  7.737321;  149;  9.687906;  188;  12.223667;  191;  12.418726;  169;  10.988296;  148;  9.622887;  141;  9.167750;  103;  6.697009;  61;  3.966190;  39;  2.535761;  24;  1.560468;  7;  0.455137;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
107;  1521;  98.894668;  7.191157;  30;  1.950585;  59;  3.836151;  95;  6.176853;  115;  7.477243;  135;  8.777633;  203;  13.198960;  166;  10.793238;  181;  11.768531;  166;  10.793238;  140;  9.102731;  97;  6.306892;  70;  4.551365;  38;  2.470741;  21;  1.365410;  5;  0.325098;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
108;  1521;  98.894668;  7.179454;  27;  1.755527;  62;  4.031209;  95;  6.176853;  109;  7.087126;  147;  9.557867;  189;  12.288687;  201;  13.068921;  150;  9.752926;  180;  11.703511;  127;  8.257477;  103;  6.697009;  64;  4.161248;  42;  2.730819;  19;  1.235371;  5;  0.325098;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
109;  1520;  98.829649;  7.159948;  38;  2.470741;  56;  3.641092;  87;  5.656697;  119;  7.737321;  151;  9.817945;  179;  11.638492;  207;  13.459038;  172;  11.183355;  134;  8.712614;  141;  9.167750;  97;  6.306892;  65;  4.226268;  40;  2.600780;  25;  1.625488;  6;  0.390117;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
110;  1521;  98.894668;  7.120936;  31;  2.015605;  63;  4.096229;  94;  6.111834;  119;  7.737321;  143;  9.297789;  194;  12.613784;  192;  12.483745;  168;  10.923277;  168;  10.923277;  130;  8.452536;  89;  5.786736;  59;  3.836151;  37;  2.405722;  24;  1.560468;  7;  0.455137;  2;  0.130039;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
111;  1522;  98.959688;  7.196359;  33;  2.145644;  57;  3.706112;  91;  5.916775;  115;  7.477243;  158;  10.273082;  175;  11.378414;  187;  12.158648;  179;  11.638492;  159;  10.338101;  139;  9.037711;  82;  5.331599;  71;  4.616385;  41;  2.665800;  26;  1.690507;  9;  0.585176;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
112;  1521;  98.894668;  7.132640;  30;  1.950585;  64;  4.161248;  87;  5.656697;  113;  7.347204;  159;  10.338101;  193;  12.548765;  190;  12.353706;  175;  11.378414;  141;  9.167750;  139;  9.037711;  104;  6.762029;  70;  4.551365;  27;  1.755527;  17;  1.105332;  8;  0.520156;  4;  0.260078;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
113;  1519;  98.764629;  7.214564;  30;  1.950585;  56;  3.641092;  89;  5.786736;  106;  6.892068;  170;  11.053316;  183;  11.898570;  175;  11.378414;  183;  11.898570;  150;  9.752926;  132;  8.582575;  103;  6.697009;  59;  3.836151;  57;  3.706112;  18;  1.170351;  6;  0.390117;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
114;  1519;  98.764629;  7.169051;  34;  2.210663;  57;  3.706112;  89;  5.786736;  122;  7.932380;  145;  9.427828;  181;  11.768531;  191;  12.418726;  175;  11.378414;  159;  10.338101;  132;  8.582575;  96;  6.241873;  67;  4.356307;  38;  2.470741;  26;  1.690507;  6;  0.390117;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
115;  1517;  98.634590;  7.162549;  26;  1.690507;  53;  3.446034;  98;  6.371912;  127;  8.257477;  152;  9.882965;  165;  10.728218;  196;  12.743823;  175;  11.378414;  166;  10.793238;  133;  8.647594;  90;  5.851756;  67;  4.356307;  36;  2.340702;  22;  1.430429;  10;  0.650195;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
116;  1516;  98.569571;  7.163849;  26;  1.690507;  55;  3.576073;  98;  6.371912;  126;  8.192458;  132;  8.582575;  185;  12.028609;  192;  12.483745;  184;  11.963589;  152;  9.882965;  135;  8.777633;  96;  6.241873;  67;  4.356307;  42;  2.730819;  19;  1.235371;  4;  0.260078;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
117;  1518;  98.699610;  7.180754;  31;  2.015605;  64;  4.161248;  88;  5.721717;  104;  6.762029;  162;  10.533160;  174;  11.313394;  196;  12.743823;  165;  10.728218;  158;  10.273082;  135;  8.777633;  106;  6.892068;  68;  4.421326;  42;  2.730819;  19;  1.235371;  3;  0.195059;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
118;  1517;  98.634590;  7.227568;  28;  1.820546;  48;  3.120936;  88;  5.721717;  116;  7.542263;  154;  10.013004;  182;  11.833550;  190;  12.353706;  180;  11.703511;  161;  10.468140;  131;  8.517555;  106;  6.892068;  64;  4.161248;  40;  2.600780;  18;  1.170351;  9;  0.585176;  2;  0.130039;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
119;  1520;  98.829649;  7.149545;  31;  2.015605;  62;  4.031209;  90;  5.851756;  107;  6.957087;  158;  10.273082;  193;  12.548765;  183;  11.898570;  175;  11.378414;  160;  10.403121;  132;  8.582575;  99;  6.436931;  60;  3.901170;  44;  2.860858;  20;  1.300390;  3;  0.195059;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
120;  1520;  98.829649;  7.215865;  24;  1.560468;  55;  3.576073;  102;  6.631990;  117;  7.607282;  151;  9.817945;  182;  11.833550;  185;  12.028609;  167;  10.858257;  156;  10.143043;  133;  8.647594;  112;  7.282185;  61;  3.966190;  49;  3.185956;  16;  1.040312;  8;  0.520156;  1;  0.065020;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000
121;  1518;  98.699610;  7.204161;  25;  1.625488;  59;  3.836151;  86;  5.591678;  118;  7.672302;  156;  10.143043;  176;  11.443433;  178;  11.573472;  191;  12.418726;  154;  10.013004;  145;  9.427828;  101;  6.566970;  65;  4.226268;  40;  2.600780;  13;  0.845254;  8;  0.520156;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
122;  1522;  98.959688;  7.183355;  28;  1.820546;  55;  3.576073;  94;  6.111834;  106;  6.892068;  167;  10.858257;  174;  11.313394;  194;  12.613784;  171;  11.118336;  181;  11.768531;  117;  7.607282;  110;  7.152146;  63;  4.096229;  43;  2.795839;  13;  0.845254;  3;  0.195059;  3;  0.195059;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
123;  1518;  98.699610;  7.195059;  20;  1.300390;  61;  3.966190;  88;  5.721717;  129;  8.387516;  139;  9.037711;  192;  12.483745;  187;  12.158648;  166;  10.793238;  162;  10.533160;  139;  9.037711;  101;  6.566970;  68;  4.421326;  47;  3.055917;  12;  0.780234;  6;  0.390117;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
124;  1521;  98.894668;  7.187256;  27;  1.755527;  54;  3.511053;  102;  6.631990;  99;  6.436931;  167;  10.858257;  191;  12.418726;  178;  11.573472;  174;  11.313394;  171;  11.118336;  123;  7.997399;  104;  6.762029;  58;  3.771131;  42;  2.730819;  23;  1.495449;  7;  0.455137;  1;  0.065020;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
