Step;  Passed RM Count;  Passed RM Percentage;  Avg. Passed OM Count;  1 OM Count;  1 OM Percentage;  2 OM Count;  2 OM Percentage;  3 OM Count;  3 OM Percentage;  4 OM Count;  4 OM Percentage;  5 OM Count;  5 OM Percentage;  6 OM Count;  6 OM Percentage;  7 OM Count;  7 OM Percentage;  8 OM Count;  8 OM Percentage;  9 OM Count;  9 OM Percentage;  10 OM Count;  10 OM Percentage;  11 OM Count;  11 OM Percentage;  12 OM Count;  12 OM Percentage
62;  173;  44.818653;  0.696891;  107;  27.720207;  45;  11.658031;  14;  3.626943;  6;  1.554404;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
63;  181;  46.891192;  0.735751;  115;  29.792746;  40;  10.362694;  18;  4.663212;  5;  1.295337;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
64;  180;  46.632124;  0.722798;  104;  26.943005;  58;  15.025907;  14;  3.626943;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
65;  183;  47.409326;  0.725389;  112;  29.015544;  52;  13.471503;  12;  3.108808;  7;  1.813472;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
66;  184;  47.668394;  0.727979;  112;  29.015544;  53;  13.730570;  15;  3.886010;  3;  0.777202;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
67;  176;  45.595855;  0.715026;  105;  27.202073;  48;  12.435233;  17;  4.404145;  6;  1.554404;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
68;  179;  46.373057;  0.686528;  114;  29.533679;  48;  12.435233;  14;  3.626943;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
69;  186;  48.186528;  0.722798;  116;  30.051813;  52;  13.471503;  15;  3.886010;  1;  0.259067;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
70;  187;  48.445596;  0.753886;  112;  29.015544;  51;  13.212435;  20;  5.181347;  3;  0.777202;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
71;  181;  46.891192;  0.759067;  99;  25.647668;  57;  14.766839;  22;  5.699482;  1;  0.259067;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
72;  186;  48.186528;  0.756477;  113;  29.274611;  49;  12.694301;  17;  4.404145;  5;  1.295337;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
73;  195;  50.518135;  0.792746;  112;  29.015544;  63;  16.321244;  15;  3.886010;  3;  0.777202;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
74;  183;  47.409326;  0.743523;  108;  27.979275;  53;  13.730570;  15;  3.886010;  7;  1.813472;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
75;  195;  50.518135;  0.787565;  118;  30.569948;  53;  13.730570;  18;  4.663212;  4;  1.036269;  2;  0.518135;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
76;  190;  49.222798;  0.774611;  117;  30.310881;  45;  11.658031;  23;  5.958549;  3;  0.777202;  1;  0.259067;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
77;  188;  48.704663;  0.756477;  113;  29.274611;  55;  14.248705;  15;  3.886010;  2;  0.518135;  2;  0.518135;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
78;  190;  49.222798;  0.761658;  119;  30.829016;  46;  11.917098;  18;  4.663212;  6;  1.554404;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
79;  182;  47.150259;  0.746114;  105;  27.202073;  55;  14.248705;  16;  4.145078;  5;  1.295337;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
80;  187;  48.445596;  0.764249;  105;  27.202073;  61;  15.803109;  16;  4.145078;  5;  1.295337;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
81;  182;  47.150259;  0.720207;  113;  29.274611;  49;  12.694301;  15;  3.886010;  4;  1.036269;  0;  0.000000;  1;  0.259067;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
82;  190;  49.222798;  0.764249;  115;  29.792746;  49;  12.694301;  22;  5.699482;  4;  1.036269;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
83;  194;  50.259067;  0.740933;  124;  32.124352;  51;  13.212435;  16;  4.145078;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
84;  173;  44.818653;  0.746114;  91;  23.575130;  56;  14.507772;  22;  5.699482;  1;  0.259067;  3;  0.777202;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
85;  179;  46.373057;  0.735751;  106;  27.461140;  54;  13.989637;  10;  2.590674;  5;  1.295337;  4;  1.036269;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000;  0;  0.000000
